0	0	0	0	0	0
256	0	0	88	19	28
512	0	0	162	18	45
768	0	0	223	18	63
1024	0	0	271	17	72
1280	0	0	310	15	75
1536	0	0	342	14	77
1792	0	0	371	14	78
2048	0	0	412	13	82
2304	0	0	463	13	84
2560	0	0	526	13	87
2816	0	0	625	13	93
3072	0	0	773	14	103
3328	0	0	967	14	107
3584	0	0	1016	12	98
3840	0	0	1023	19	94
4095	0	0	1023	38	92
0	256	0	19	84	42
256	256	0	81	79	18
512	256	0	159	69	18
768	256	0	226	47	18
1024	256	0	277	16	41
1280	256	0	314	15	59
1536	256	0	345	14	67
1792	256	0	374	14	71
2048	256	0	416	13	76
2304	256	0	467	13	80
2560	256	0	530	13	83
2816	256	0	631	13	90
3072	256	0	782	14	101
3328	256	0	896	14	104
3584	256	0	1018	12	96
3840	256	0	1023	12	95
4095	256	0	1023	57	92
0	512	0	18	147	67
256	512	0	33	146	17
512	512	0	145	142	16
768	512	0	208	129	17
1024	512	0	261	114	16
1280	512	0	306	94	15
1536	512	0	345	70	15
1792	512	0	383	28	21
2048	512	0	430	13	48
2304	512	0	481	13	61
2560	512	0	548	13	70
2816	512	0	658	14	81
3072	512	0	812	15	91
3328	512	0	914	14	92
3584	512	0	994	13	87
3840	512	0	1022	12	88
4095	512	0	1023	93	92
0	768	0	16	192	98
256	768	0	16	192	78
512	768	0	107	187	15
768	768	0	183	179	14
1024	768	0	236	167	15
1280	768	0	280	154	14
1536	768	0	327	142	14
1792	768	0	376	131	13
2048	768	0	430	116	14
2304	768	0	492	96	21
2560	768	0	585	68	28
2816	768	0	722	14	43
3072	768	0	852	14	63
3328	768	0	945	14	72
3584	768	0	1005	13	73
3840	768	0	1022	12	74
4095	768	0	1023	130	92
0	1024	0	14	238	118
256	1024	0	14	237	114
512	1024	0	49	223	14
768	1024	0	151	216	14
1024	1024	0	210	206	13
1280	1024	0	263	200	13
1536	1024	0	315	194	13
1792	1024	0	366	186	13
2048	1024	0	417	177	13
2304	1024	0	482	166	13
2560	1024	0	586	158	13
2816	1024	0	733	155	23
3072	1024	0	864	136	31
3328	1024	0	968	104	37
3584	1024	0	1020	50	37
3840	1024	0	1023	12	42
4095	1024	0	1023	167	92
0	1280	0	13	273	125
256	1280	0	13	273	116
512	1280	0	13	253	70
768	1280	0	122	251	13
1024	1280	0	193	249	13
1280	1280	0	250	245	13
1536	1280	0	302	240	13
1792	1280	0	352	234	13
2048	1280	0	405	227	13
2304	1280	0	472	222	13
2560	1280	0	585	225	14
2816	1280	0	730	230	14
3072	1280	0	852	215	14
3328	1280	0	955	190	21
3584	1280	0	1017	157	28
3840	1280	0	1023	139	32
4095	1280	0	1023	204	93
0	1536	0	13	310	133
256	1536	0	13	310	125
512	1536	0	13	310	98
768	1536	0	80	292	13
1024	1536	0	173	289	13
1280	1536	0	235	285	13
