0	0	0	0 	0 	0 
256	0	0	19 	0 	1 
512	0	0	43 	0 	3 
768	0	0	69 	0 	4 
1024	0	0	97 	0 	6 
1280	0	0	126 	0 	8 
1536	0	0	157 	0 	10 
1792	0	0	189 	0 	11 
2048	0	0	221 	0 	13 
2304	0	0	259 	0 	16 
2560	0	0	306 	0 	19 
2816	0	0	366 	0 	22 
3072	0	0	440 	0 	27 
3328	0	0	534 	0 	32 
3584	0	0	649 	0 	39 
3840	0	0	793 	0 	48 
4095	0	0	970 	0 	59 
0	256	0	0 	19 	0 
256	256	0	20 	20 	0 
512	256	0	44 	19 	0 
768	256	0	71 	17 	2 
1024	256	0	98 	5 	5 
1280	256	0	128 	0 	7 
1536	256	0	158 	0 	9 
1792	256	0	190 	0 	11 
2048	256	0	222 	0 	13 
2304	256	0	259 	0 	15 
2560	256	0	307 	0 	18 
2816	256	0	366 	0 	22 
3072	256	0	441 	0 	26 
3328	256	0	534 	0 	32 
3584	256	0	650 	0 	39 
3840	256	0	793 	0 	48 
4095	256	0	970 	0 	59 
0	512	0	0 	44 	0 
256	512	0	11 	44 	0 
512	512	0	46 	45 	0 
768	512	0	73 	45 	0 
1024	512	0	101 	44 	0 
1280	512	0	131 	42 	0 
1536	512	0	161 	38 	5 
1792	512	0	192 	30 	8 
2048	512	0	225 	12 	11 
2304	512	0	262 	0 	13 
2560	512	0	309 	0 	16 
2816	512	0	368 	0 	20 
3072	512	0	443 	0 	25 
3328	512	0	536 	0 	31 
3584	512	0	651 	0 	38 
3840	512	0	795 	0 	47 
4095	512	0	971 	0 	58 
0	768	0	0 	71 	0 
256	768	0	0 	71 	0 
512	768	0	42 	72 	0 
768	768	0	74 	72 	0 
1024	768	0	104 	73 	0 
1280	768	0	134 	72 	0 
1536	768	0	164 	71 	0 
1792	768	0	196 	69 	0 
2048	768	0	228 	66 	3 
2304	768	0	265 	61 	9 
2560	768	0	312 	49 	13 
2816	768	0	371 	0 	18 
3072	768	0	445 	0 	23 
3328	768	0	538 	0 	29 
3584	768	0	653 	0 	37 
3840	768	0	796 	0 	46 
4095	768	0	973 	0 	57 
0	1024	0	0 	100 	0 
256	1024	0	0 	100 	0 
512	1024	0	26 	101 	0 
768	1024	0	71 	101 	0 
1024	1024	0	104 	102 	0 
1280	1024	0	136 	102 	0 
1536	1024	0	167 	102 	0 
1792	1024	0	199 	102 	0 
2048	1024	0	231 	101 	0 
2304	1024	0	268 	98 	0 
2560	1024	0	315 	94 	0 
2816	1024	0	374 	85 	12 
3072	1024	0	448 	66 	19 
3328	1024	0	541 	0 	26 
3584	1024	0	656 	0 	34 
3840	1024	0	799 	0 	44 
4095	1024	0	975 	0 	55 
0	1280	0	0 	131 	0 
256	1280	0	0 	131 	0 
512	1280	0	0 	131 	0 
768	1280	0	62 	132 	0 
1024	1280	0	102 	132 	0 
1280	1280	0	136 	133 	0 
1536	1280	0	169 	133 	0 
1792	1280	0	202 	133 	0 
2048	1280	0	235 	133 	0 
2304	1280	0	272 	132 	0 
2560	1280	0	319 	130 	0 
2816	1280	0	378 	126 	0 
3072	1280	0	452 	117 	12 
3328	1280	0	545 	98 	22 
3584	1280	0	659 	44 	31 
3840	1280	0	802 	0 	41 
4095	1280	0	978 	0 	53 
0	1536	0	0 	162 	0 
256	1536	0	0 	162 	0 
512	1536	0	0 	163 	0 
768	1536	0	42 	163 	0 
1024	1536	0	95 	164 	0 
1280	1536	0	133 	164 	0 
1536	1536	0	169 	165 	0 
1792	1536	0	203 	166 	0 
2048	1536	0	237 	166 	0 
2304	1536	0	275 	166 	0 
2560	1536	0	323 	165 	0 
2816	1536	0	382 	163 	0 
3072	1536	0	456 	158 	0 
3328	1536	0	549 	147 	12 
3584	1536	0	663 	125 	26 
3840	1536	0	806 	66 	37 
4095	1536	0	981 	0 	50 
0	1792	0	0 	195 	0 
256	1792	0	0 	195 	0 
512	1792	0	0 	195 	0 
768	1792	0	0 	196 	0 
1024	1792	0	83 	196 	0 
1280	1792	0	128 	197 	0 
1536	1792	0	167 	198 	0 
1792	1792	0	203 	198 	0 
2048	1792	0	238 	199 	0 
2304	1792	0	277 	199 	0 
2560	1792	0	326 	199 	0 
2816	1792	0	386 	198 	0 
3072	1792	0	460 	195 	0 
3328	1792	0	553 	189 	0 
3584	1792	0	667 	176 	16 
3840	1792	0	809 	147 	32 
4095	1792	0	985 	65 	46 
0	2048	0	0 	228 	0 
256	2048	0	0 	229 	0 
512	2048	0	0 	229 	0 
768	2048	0	0 	229 	0 
1024	2048	0	59 	230 	0 
1280	2048	0	118 	230 	0 
1536	2048	0	162 	231 	0 
1792	2048	0	201 	232 	0 
2048	2048	0	238 	232 	0 
2304	2048	0	278 	233 	0 
2560	2048	0	328 	233 	0 
2816	2048	0	389 	233 	0 
3072	2048	0	464 	232 	0 
3328	2048	0	557 	228 	0 
3584	2048	0	672 	219 	0 
3840	2048	0	814 	201 	23 
4095	2048	0	989 	161 	41 
0	2304	0	0 	267 	0 
256	2304	0	0 	267 	0 
512	2304	0	0 	267 	0 
768	2304	0	0 	268 	0 
1024	2304	0	0 	268 	0 
1280	2304	0	101 	269 	0 
1536	2304	0	153 	270 	0 
1792	2304	0	196 	270 	0 
2048	2304	0	235 	271 	0 
2304	2304	0	278 	272 	0 
2560	2304	0	329 	272 	0 
2816	2304	0	392 	273 	0 
3072	2304	0	468 	272 	0 
3328	2304	0	561 	270 	0 
3584	2304	0	676 	265 	0 
3840	2304	0	819 	253 	0 
4095	2304	0	994 	227 	32 
0	2560	0	0 	316 	0 
256	2560	0	0 	316 	0 
512	2560	0	0 	316 	0 
768	2560	0	0 	316 	0 
1024	2560	0	0 	317 	0 
1280	2560	0	55 	318 	0 
1536	2560	0	134 	318 	0 
